,income_prob,accum_prob,inc_h,acc_h,inc_h_rank,acc_h_rank,recommendation,review_flag,RiskPropensity,Income_ProductID,Accum_ProductID,Assigned_ProductID,Product_Name
166,0.31752732,0.2590624,0.9016722181944259,0.8253282370687708,0.5493,0.7985,NO_ACTION,False,0.423655726813754,5,4,NO_ACTION,No Immediate Need
167,0.31752732,0.22354749,0.9016722181944259,0.7665924132595716,0.5493,0.6018,NO_ACTION,False,0.1092197137291375,9,3,NO_ACTION,No Immediate Need
168,0.32076037,0.23336418,0.9052064152724733,0.7838298824516563,0.9143,0.6772,NO_ACTION,False,0.2690435175424524,9,2,NO_ACTION,No Immediate Need
169,0.75088996,0.19309773,0.8098645265870003,0.7079068698882214,0.0753,0.4198,INCOME,False,0.4673005317060211,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
170,0.75088996,0.9834937,0.8098645265870003,0.12134716587937257,0.0753,0.1358,ACCUMULATION,False,0.4783788363784234,8,4,4,Balanced High Dividend Mutual Fund
171,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.2923097959460951,9,2,2,Income Conservative Unit-Linked (Life Insurance)
172,0.32076037,0.2551779,0.9052064152724733,0.8193822025598194,0.9143,0.7854,NO_ACTION,False,0.2274874816630531,9,2,NO_ACTION,No Immediate Need
173,0.75088996,0.23320062,0.8098645265870003,0.783549120771563,0.0753,0.6753,INCOME,False,0.4022256828939876,5,4,5,Balanced Mutual Fund
174,0.31752732,0.17479423,0.9016722181944259,0.6685553009086522,0.5493,0.3616,NO_ACTION,False,0.3715386369066336,6,4,NO_ACTION,No Immediate Need
175,0.32076037,0.24017872,0.9052064152724733,0.7953373568039965,0.9143,0.7123,NO_ACTION,False,0.1372251292806594,9,10,NO_ACTION,No Immediate Need
176,0.31752732,0.22175077,0.9016722181944259,0.7633514897359026,0.5493,0.5917,NO_ACTION,False,0.3123335784826202,9,2,NO_ACTION,No Immediate Need
177,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.4329997521834197,5,4,4,Balanced High Dividend Mutual Fund
178,0.31752732,0.21815819,0.9016722181944259,0.7567901151131249,0.5493,0.566,NO_ACTION,False,0.2691274010279546,9,2,NO_ACTION,No Immediate Need
179,0.75088996,0.9851559,0.8098645265870003,0.11141845550849847,0.0753,0.1011,ACCUMULATION,False,0.4362449523828926,5,4,4,Balanced High Dividend Mutual Fund
180,0.75088996,0.53993356,0.8098645265870003,0.9953937947444047,0.0753,0.9848,INCOME,False,0.364520742371236,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
181,0.31752732,0.20012398,0.9016722181944259,0.7221759868809748,0.5493,0.4446,NO_ACTION,False,0.4573063767899535,8,4,NO_ACTION,No Immediate Need
182,0.31752732,0.9844826,0.9016722181944259,0.11547145729392663,0.5493,0.1216,ACCUMULATION,False,0.3844327596739289,6,4,4,Balanced High Dividend Mutual Fund
183,0.74935746,0.2125844,0.8122949357812944,0.7463937828186478,0.1657,0.5367,INCOME,False,0.6046835982000337,1,4,1,Balanced Mutual Fund
184,0.31752732,0.20209852,0.9016722181944259,0.7261053297931748,0.5493,0.453,NO_ACTION,False,0.5187791413863843,1,4,NO_ACTION,No Immediate Need
185,0.75088996,0.73746043,0.8098645265870003,0.8305544822435931,0.0753,0.8097,INCOME,False,0.3955455707191387,5,4,5,Balanced Mutual Fund
186,0.75088996,0.23620902,0.8098645265870003,0.788678969794627,0.0753,0.6899,INCOME,False,0.2404623012547071,9,2,9,Cautious Allocation Segregated Account
187,0.31752732,0.25323027,0.9016722181944259,0.8163579574656414,0.5493,0.7656,NO_ACTION,False,0.2237342301260001,9,2,NO_ACTION,No Immediate Need
188,0.31752732,0.9805196,0.9016722181944259,0.13851315847389872,0.5493,0.2232,ACCUMULATION,False,0.2476766727667087,9,2,2,Income Conservative Unit-Linked (Life Insurance)
189,0.31752732,0.18066065,0.9016722181944259,0.681520170783077,0.5493,0.3731,NO_ACTION,False,0.1147831668239779,9,3,NO_ACTION,No Immediate Need
190,0.32630324,0.24789634,0.9111047439428632,0.8079268505232877,0.9796,0.7451,NO_ACTION,False,0.1759353220549915,9,10,NO_ACTION,No Immediate Need
191,0.32076037,0.98699605,0.9052064152724733,0.10010671906364985,0.9143,0.0047,ACCUMULATION,False,0.3247231578660593,6,2,2,Income Conservative Unit-Linked (Life Insurance)
192,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.2302799829916812,9,2,2,Income Conservative Unit-Linked (Life Insurance)
193,0.31752732,0.28751945,0.9016722181944259,0.8654953690155891,0.5493,0.8652,NO_ACTION,False,0.3859039369363734,5,4,NO_ACTION,No Immediate Need
194,0.32076037,0.9804082,0.9052064152724733,0.13914249119665253,0.9143,0.2347,ACCUMULATION,False,0.2742062741652949,9,2,2,Income Conservative Unit-Linked (Life Insurance)
195,0.31752732,0.98325837,0.9016722181944259,0.12273235269381415,0.5493,0.1657,ACCUMULATION,False,0.2460978024225974,9,2,2,Income Conservative Unit-Linked (Life Insurance)
196,0.31752732,0.30082408,0.9016722181944259,0.8822959119248976,0.5493,0.8875,NO_ACTION,False,0.1686772674865051,9,10,NO_ACTION,No Immediate Need
197,0.31752732,0.24283998,0.9016722181944259,0.7997312505503537,0.5493,0.7255,NO_ACTION,False,0.3761731136197873,6,4,NO_ACTION,No Immediate Need
198,0.75088996,0.63385594,0.8098645265870003,0.9476653226941134,0.0753,0.9405,INCOME,False,0.3586806405844599,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
199,0.31752732,0.24912728,0.9016722181944259,0.8098919694127573,0.5493,0.7478,NO_ACTION,False,0.2545128408260373,9,2,NO_ACTION,No Immediate Need
200,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.2043141971878852,9,10,NO_ACTION,No Immediate Need
201,0.75088996,0.7484812,0.8098645265870003,0.8136764808332486,0.0753,0.7569,INCOME,False,0.416452791551516,5,4,5,Balanced Mutual Fund
202,0.32076037,0.21968542,0.9052064152724733,0.7595926737121441,0.9143,0.5802,NO_ACTION,False,0.4594643161429018,8,4,NO_ACTION,No Immediate Need
203,0.32076037,0.28538296,0.9052064152724733,0.8626821867448664,0.9143,0.8596,NO_ACTION,False,0.4933920278517452,8,4,NO_ACTION,No Immediate Need
204,0.31752732,0.23103362,0.9016722181944259,0.7798087938970785,0.5493,0.648,NO_ACTION,False,0.2104537285944172,9,10,NO_ACTION,No Immediate Need
205,0.31752732,0.24387692,0.9016722181944259,0.8014282353067517,0.5493,0.7325,NO_ACTION,False,0.1602458427815831,9,10,NO_ACTION,No Immediate Need
206,0.31752732,0.9782656,0.9016722181944259,0.15107108144269926,0.5493,0.2874,ACCUMULATION,False,0.4886351417812577,8,4,4,Balanced High Dividend Mutual Fund
207,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.3431614552077674,6,2,NO_ACTION,No Immediate Need
208,0.32076037,0.984,0.9052064152724733,0.11834984989237259,0.9143,0.1298,ACCUMULATION,False,0.5073044518676547,8,4,4,Balanced High Dividend Mutual Fund
209,0.75088996,0.5263018,0.8098645265870003,0.998003009566303,0.0753,0.9908,ADVISOR_REVIEW,True,0.3626527763344193,6,2,HUMAN_ADVISOR,Flagged for Human Advisor
210,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.3584410709106229,6,2,2,Income Conservative Unit-Linked (Life Insurance)
211,0.31752732,0.25422984,0.9016722181944259,0.8179136920064756,0.5493,0.7741,NO_ACTION,False,0.1938145388980984,9,10,NO_ACTION,No Immediate Need
212,0.31752732,0.22664468,0.9016722181944259,0.7721162136286044,0.5493,0.6162,NO_ACTION,False,0.3269995245335078,6,2,NO_ACTION,No Immediate Need
213,0.31752732,0.26569355,0.9016722181944259,0.8352170421219121,0.5493,0.8214,NO_ACTION,False,0.3149087761307036,9,2,NO_ACTION,No Immediate Need
214,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.4781444293273635,8,4,4,Balanced High Dividend Mutual Fund
215,0.31752732,0.3347914,0.9016722181944259,0.9197469969017873,0.5493,0.9229,NO_ACTION,False,0.2062254418929386,9,10,NO_ACTION,No Immediate Need
216,0.32076037,0.6101196,0.9052064152724733,0.9647223351823673,0.9143,0.953,ACCUMULATION,False,0.4630841849727823,8,4,4,Balanced High Dividend Mutual Fund
217,0.32076037,0.97893685,0.9052064152724733,0.1473689205885189,0.9143,0.2824,ACCUMULATION,False,0.466211532838072,8,4,4,Balanced High Dividend Mutual Fund
218,0.44780025,0.74463606,0.9921235040905672,0.8196696006085415,0.9995,0.786,ADVISOR_REVIEW,True,0.5292190116402996,1,4,HUMAN_ADVISOR,Flagged for Human Advisor
219,0.32076037,0.21939567,0.9052064152724733,0.7590624729835986,0.9143,0.5779,NO_ACTION,False,0.5542654107952972,1,4,NO_ACTION,No Immediate Need
220,0.32076037,0.9826486,0.9052064152724733,0.12629921005185013,0.9143,0.1872,ACCUMULATION,False,0.4834840402069412,8,4,4,Balanced High Dividend Mutual Fund
221,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.4378284265854311,5,4,4,Balanced High Dividend Mutual Fund
222,0.31752732,0.276816,0.9016722181944259,0.8510760429228768,0.5493,0.8483,NO_ACTION,False,0.2133081554782179,9,10,NO_ACTION,No Immediate Need
223,0.31752732,0.7692533,0.9016722181944259,0.779310676534803,0.5493,0.6477,ACCUMULATION,False,0.3927721378139126,5,4,4,Balanced High Dividend Mutual Fund
224,0.5697542,0.27406332,0.9859148146319685,0.8472350070112074,0.995,0.8407,ADVISOR_REVIEW,True,0.1286232747715368,9,10,HUMAN_ADVISOR,Flagged for Human Advisor
225,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.3765312792068812,6,4,4,Balanced High Dividend Mutual Fund
226,0.75088996,0.69400364,0.8098645265870003,0.8884977568565822,0.0753,0.8949,INCOME,False,0.3733052543524998,6,4,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
227,0.31752732,0.22616965,0.9016722181944259,0.7712741419880232,0.5493,0.61,NO_ACTION,False,0.4936820752791385,8,4,NO_ACTION,No Immediate Need
228,0.31752732,0.98531634,0.9016722181944259,0.11044604073086524,0.5493,0.0582,ACCUMULATION,False,0.2749776965000327,9,2,2,Income Conservative Unit-Linked (Life Insurance)
229,0.31752732,0.19639103,0.9016722181944259,0.7146511690146382,0.5493,0.4272,NO_ACTION,False,0.0691068455293092,9,3,NO_ACTION,No Immediate Need
230,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.3715144185396256,6,4,4,Balanced High Dividend Mutual Fund
231,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.4836345708497163,8,4,4,Balanced High Dividend Mutual Fund
232,0.7289048,0.27469766,0.8430318164253106,0.8481250120381554,0.2301,0.8417,INCOME,False,0.264700740870026,9,2,9,Cautious Allocation Segregated Account
233,0.32076037,0.14824338,0.9052064152724733,0.6054268547735224,0.9143,0.3378,NO_ACTION,False,0.4224971069724372,5,4,NO_ACTION,No Immediate Need
234,0.40051296,0.55327636,0.9712498681263123,0.9917946258534768,0.9934,0.9797,ADVISOR_REVIEW,True,0.2589232386193933,9,2,HUMAN_ADVISOR,Flagged for Human Advisor
235,0.31752732,0.97810954,0.9016722181944259,0.15192728315978027,0.5493,0.2893,ACCUMULATION,False,0.3079407288854291,9,2,2,Income Conservative Unit-Linked (Life Insurance)
236,0.75088996,0.22616965,0.8098645265870003,0.7712741419880232,0.0753,0.61,INCOME,False,0.5099898599400279,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
237,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.3917172170297716,5,4,4,Balanced High Dividend Mutual Fund
238,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.6073002811993655,1,4,4,Balanced High Dividend Mutual Fund
239,0.31752732,0.23647977,0.9016722181944259,0.7891370942747041,0.5493,0.6916,NO_ACTION,False,0.522871374717983,1,4,NO_ACTION,No Immediate Need
240,0.32076037,0.74574023,0.9052064152724733,0.8179601447006413,0.9143,0.7798,ACCUMULATION,False,0.672499435355338,7,4,4,Balanced High Dividend Mutual Fund
241,0.32076037,0.9795598,0.9052064152724733,0.1439051731893935,0.9143,0.2582,ACCUMULATION,False,0.2562622185931124,9,2,2,Income Conservative Unit-Linked (Life Insurance)
242,0.75088996,0.7326258,0.8098645265870003,0.8376715183800478,0.0753,0.8291,INCOME,False,0.3851148744756912,5,4,5,Balanced Mutual Fund
243,0.31752732,0.19590369,0.9016722181944259,0.713659430248438,0.5493,0.4266,NO_ACTION,False,0.124973320321049,9,3,NO_ACTION,No Immediate Need
244,0.31752732,0.62404454,0.9016722181944259,0.9551353371299542,0.5493,0.9466,ACCUMULATION,False,0.4209830659287581,5,4,4,Balanced High Dividend Mutual Fund
245,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.2006830321827068,9,10,10,Fixed Income Segregated Account
246,0.31752732,0.2534312,0.9016722181944259,0.8166712929232047,0.5493,0.7663,NO_ACTION,False,0.2523308169638985,9,2,NO_ACTION,No Immediate Need
247,0.31752732,0.21771702,0.9016722181944259,0.7559768875688763,0.5493,0.5637,NO_ACTION,False,0.1589612210922784,9,10,NO_ACTION,No Immediate Need
248,0.31752732,0.24017872,0.9016722181944259,0.7953373568039965,0.5493,0.7123,NO_ACTION,False,0.4591853585759733,8,4,NO_ACTION,No Immediate Need
249,0.32076037,0.98699605,0.9052064152724733,0.10010671906364985,0.9143,0.0047,ACCUMULATION,False,0.1924749859960738,9,10,10,Fixed Income Segregated Account
250,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.3263307749833033,6,2,2,Income Conservative Unit-Linked (Life Insurance)
251,0.75088996,0.21141201,0.8098645265870003,0.7441730952745853,0.0753,0.5288,INCOME,False,0.664721813753008,7,4,7,Aggressive Flexible Allocation Unit-Linked (Life Insurance)
252,0.31752732,0.23948069,0.9016722181944259,0.7941756165797262,0.5493,0.7061,NO_ACTION,False,0.1557817698068893,9,10,NO_ACTION,No Immediate Need
253,0.32076037,0.26155362,0.9052064152724733,0.8290817613421385,0.9143,0.8078,NO_ACTION,False,0.1698659308734731,9,10,NO_ACTION,No Immediate Need
254,0.32076037,0.9795598,0.9052064152724733,0.1439051731893935,0.9143,0.2582,ACCUMULATION,False,0.7340064236115454,7,4,4,Balanced High Dividend Mutual Fund
255,0.31752732,0.15528685,0.9016722181944259,0.6229140125589876,0.5493,0.341,NO_ACTION,False,0.3191526800547094,6,2,NO_ACTION,No Immediate Need
256,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.27713854983881,9,2,2,Income Conservative Unit-Linked (Life Insurance)
257,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.5284377335248007,1,4,NO_ACTION,No Immediate Need
258,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.4973243345015899,8,4,4,Balanced High Dividend Mutual Fund
259,0.7471749,0.21874066,0.8157251443348209,0.7578613036870467,0.1864,0.573,INCOME,False,0.308841557599161,9,2,9,Cautious Allocation Segregated Account
260,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.3358891819711631,6,2,2,Income Conservative Unit-Linked (Life Insurance)
261,0.32076037,0.16885665,0.9052064152724733,0.6550825843837793,0.9143,0.3544,NO_ACTION,False,0.6978117700570062,7,4,NO_ACTION,No Immediate Need
262,0.31752732,0.319831,0.9016722181944259,0.9041975967066,0.5493,0.9089,NO_ACTION,False,0.2452309843775008,9,2,NO_ACTION,No Immediate Need
263,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.7001208030569851,7,4,4,Balanced High Dividend Mutual Fund
264,0.31752732,0.21031699,0.9016722181944259,0.7420882100151726,0.5493,0.5224,NO_ACTION,False,0.2870029935172136,9,2,NO_ACTION,No Immediate Need
265,0.75088996,0.58114815,0.8098645265870003,0.9809153399669507,0.0753,0.9671,INCOME,False,0.2925639308784633,9,2,9,Cautious Allocation Segregated Account
266,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.3860930980808816,5,4,4,Balanced High Dividend Mutual Fund
267,0.75088996,0.4919258,0.8098645265870003,0.9998118857080489,0.0753,0.9977,ADVISOR_REVIEW,True,0.2672766042486169,9,2,HUMAN_ADVISOR,Flagged for Human Advisor
268,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.4992000393597004,8,4,4,Balanced High Dividend Mutual Fund
269,0.31752732,0.23417251,0.9016722181944259,0.7852143078626541,0.5493,0.6814,NO_ACTION,False,0.2805317742287499,9,2,NO_ACTION,No Immediate Need
270,0.31752732,0.24283998,0.9016722181944259,0.7997312505503537,0.5493,0.7255,NO_ACTION,False,0.2903849091310942,9,2,NO_ACTION,No Immediate Need
271,0.32076037,0.9851559,0.9052064152724733,0.11141845550849847,0.9143,0.1011,ACCUMULATION,False,0.3638302585860624,6,2,2,Income Conservative Unit-Linked (Life Insurance)
272,0.31752732,0.2125433,0.9016722181944259,0.7463161107128762,0.5493,0.5351,NO_ACTION,False,0.1836074895662659,9,10,NO_ACTION,No Immediate Need
273,0.75088996,0.6672633,0.8098645265870003,0.9176980157287307,0.0753,0.9218,INCOME,False,0.6043522925476918,1,4,1,Balanced Mutual Fund
274,0.31752732,0.98193085,0.9016722181944259,0.1304576117122675,0.5493,0.1992,ACCUMULATION,False,0.362090415017055,6,2,2,Income Conservative Unit-Linked (Life Insurance)
275,0.31752732,0.23802431,0.9016722181944259,0.7917393089048648,0.5493,0.7006,NO_ACTION,False,0.2890344261888563,9,2,NO_ACTION,No Immediate Need
276,0.32076037,0.9868607,0.9052064152724733,0.10095116787541952,0.9143,0.0278,ACCUMULATION,False,0.3665897013123273,6,2,2,Income Conservative Unit-Linked (Life Insurance)
277,0.7459911,0.9625502,0.81757045291064,0.2304747706025676,0.1957,0.3324,ACCUMULATION,False,0.3937266963397641,5,4,4,Balanced High Dividend Mutual Fund
278,0.75088996,0.67944866,0.8098645265870003,0.9049800075693091,0.0753,0.9094,INCOME,False,0.4213049044812682,5,4,5,Balanced Mutual Fund
279,0.67176616,0.21355948,0.9131117076717435,0.7482316892328669,0.9813,0.5437,INCOME,False,0.4208107314012196,5,4,5,Balanced Mutual Fund
280,0.75088996,0.7013098,0.8098645265870003,0.8796839115566376,0.0753,0.8847,INCOME,False,0.2754596414158587,9,2,9,Cautious Allocation Segregated Account
281,0.31752732,0.21470957,0.9016722181944259,0.7503889830998725,0.5493,0.5529,NO_ACTION,False,0.4034960213947113,5,4,NO_ACTION,No Immediate Need
282,0.7289048,0.23330027,0.8430318164253106,0.7837201972340463,0.2301,0.6765,INCOME,False,0.3779164034487521,6,4,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
283,0.31752732,0.31587496,0.9016722181944259,0.8998390967976122,0.5493,0.9019,NO_ACTION,False,0.4285973995191454,5,4,NO_ACTION,No Immediate Need
284,0.31752732,0.20772025,0.9016722181944259,0.7371024226731425,0.5493,0.4897,NO_ACTION,False,0.5401866097685831,1,4,NO_ACTION,No Immediate Need
285,0.31752732,0.98325837,0.9016722181944259,0.12273235269381415,0.5493,0.1657,ACCUMULATION,False,0.2780996648460496,9,2,2,Income Conservative Unit-Linked (Life Insurance)
286,0.74935746,0.74135077,0.8122949357812944,0.8247011936976016,0.1657,0.797,INCOME,False,0.4642589404132,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
287,0.32076037,0.9795598,0.9052064152724733,0.1439051731893935,0.9143,0.2582,ACCUMULATION,False,0.2013847808560806,9,10,10,Fixed Income Segregated Account
288,0.31752732,0.19362585,0.9016722181944259,0.7089951385613829,0.5493,0.421,NO_ACTION,False,0.1467068121941693,9,10,NO_ACTION,No Immediate Need
289,0.75088996,0.26569355,0.8098645265870003,0.8352170421219121,0.0753,0.8214,INCOME,False,0.6337088494277678,1,4,1,Balanced Mutual Fund
290,0.31752732,0.25422984,0.9016722181944259,0.8179136920064756,0.5493,0.7741,NO_ACTION,False,0.3502881224470991,6,2,NO_ACTION,No Immediate Need
291,0.31752732,0.98247474,0.9016722181944259,0.12731045745119657,0.5493,0.1945,ACCUMULATION,False,0.3328726409853357,6,2,2,Income Conservative Unit-Linked (Life Insurance)
292,0.32076037,0.6473934,0.9052064152724733,0.9363744466879702,0.9143,0.9327,ACCUMULATION,False,0.2850441795609864,9,2,2,Income Conservative Unit-Linked (Life Insurance)
293,0.75088996,0.7495745,0.8098645265870003,0.8119518575052276,0.0753,0.7511,INCOME,False,0.4557410085425658,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
